srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
59.166.0.4,61452,149.171.126.0,53,udp,CON,0.001125,146,178,31,29,0,0,dns,519111.125,632888.9375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927423,1421927423,0.017,0.013,0.0,0.0,0.0,0,0,0.0,0.0,0,5,9,2,1,1,1,1,,0
59.166.0.6,16859,149.171.126.1,53,udp,CON,0.001064,132,164,31,29,0,0,dns,496240.625,616541.375,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927423,1421927423,0.011,0.007,0.0,0.0,0.0,0,0,0.0,0.0,0,12,8,1,1,1,1,1,,0
59.166.0.9,30521,149.171.126.6,53,udp,CON,0.001083,146,178,31,29,0,0,dns,539242.875,657433.0625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927423,1421927423,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,5,7,1,1,1,1,1,,0
59.166.0.3,1809,149.171.126.0,53,udp,CON,0.001128,132,164,31,29,0,0,dns,468085.125,581560.3125,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927423,1421927423,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,7,9,2,1,1,1,1,,0
59.166.0.8,37848,149.171.126.8,53,udp,CON,0.001166,132,164,31,29,0,0,dns,452830.1875,562607.1875,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927423,1421927423,0.018,0.013,0.0,0.0,0.0,0,0,0.0,0.0,0,8,6,1,4,2,1,1,,0
59.166.0.8,53697,149.171.126.7,111,udp,CON,0.00468,568,304,31,29,0,0,-,728205.1875,389743.5938,4,4,0,0,0,0,142,76,0,0,1.760229,1.48045,1421927423,1421927423,1.256667,1.057333,0.0,0.0,0.0,0,0,0.0,0.0,0,2,4,2,4,1,1,2,,0
175.45.176.2,43850,149.171.126.13,80,tcp,FIN,0.244832,876,9446,62,252,2,5,http,25780.94336,286629.2188,10,14,255,255,343078991,3590939569,88,675,1,4200,1295.366611,1510.194144,1421927423,1421927423,27.203556,18.206078,0.052299,0.007492,0.044807,0,1,1.0,0.0,0,3,1,1,1,1,1,1,Exploits,1
59.166.0.6,45430,149.171.126.1,53,udp,CON,0.001069,130,162,31,29,0,0,dns,486435.9375,606174.0,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421927424,1421927424,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,12,8,2,2,2,1,1,,0
59.166.0.2,39128,149.171.126.1,48372,udp,CON,0.001793,520,304,31,29,0,0,-,1740100.375,1017289.438,4,4,0,0,0,0,130,76,0,0,0.635925,0.314435,1421927424,1421927424,0.456667,0.227333,0.0,0.0,0.0,0,0,0.0,0.0,0,5,3,2,1,1,1,1,,0
59.166.0.6,4318,149.171.126.5,53,udp,CON,0.001112,146,178,31,29,0,0,dns,525179.875,640287.8125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927424,1421927424,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,12,9,1,2,2,1,1,,0
59.166.0.9,14309,149.171.126.3,53,udp,CON,0.001141,146,178,31,29,0,0,dns,511831.75,624014.0625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927424,1421927424,0.019,0.013,0.0,0.0,0.0,0,0,0.0,0.0,0,5,4,1,1,1,1,1,,0
59.166.0.2,45898,149.171.126.1,111,udp,CON,0.004906,568,304,31,29,0,0,-,694659.5625,371789.625,4,4,0,0,0,0,142,76,0,0,1.873127,1.546678,1421927424,1421927424,1.334,1.101667,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,1,2,1,1,1,,0
59.166.0.4,17491,149.171.126.0,53,udp,CON,0.001256,132,164,31,29,0,0,dns,420382.1563,522293.0,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927424,1421927424,0.012,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,12,13,1,1,1,1,1,,0
59.166.0.2,37437,149.171.126.4,53,udp,CON,0.001185,130,162,31,29,0,0,dns,438818.5938,546835.5,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421927424,1421927424,0.012,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,8,6,1,2,1,1,1,,0
59.166.0.7,51164,149.171.126.4,53,udp,CON,0.001055,146,178,31,29,0,0,dns,553554.5,674881.5,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927425,1421927425,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,10,6,2,5,3,1,2,,0
59.166.0.7,60615,149.171.126.9,111,udp,CON,0.004837,568,312,31,29,0,0,-,704569.0,387016.75,4,4,0,0,0,0,142,78,0,0,1.751976,1.51368,1421927425,1421927425,1.248333,1.078333,0.0,0.0,0.0,0,0,0.0,0.0,0,2,4,2,5,1,1,2,,0
59.166.0.4,59256,149.171.126.8,53,udp,CON,0.001095,130,162,31,29,0,0,dns,474885.875,591780.875,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421927425,1421927425,0.011,0.007,0.0,0.0,0.0,0,0,0.0,0.0,0,12,3,1,1,1,1,1,,0
59.166.0.7,26360,149.171.126.9,10351,udp,CON,0.001735,528,304,31,29,0,0,-,1825936.5,1051296.75,4,4,0,0,0,0,132,76,0,0,0.632862,0.298641,1421927425,1421927425,0.454,0.216667,0.0,0.0,0.0,0,0,0.0,0.0,0,2,4,2,5,1,1,2,,0
59.166.0.7,1929,149.171.126.4,53,udp,CON,0.001067,132,164,31,29,0,0,dns,494845.375,614807.875,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927425,1421927425,0.012,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,10,6,2,5,3,1,2,,0
59.166.0.7,19947,149.171.126.0,53,udp,CON,0.001185,130,162,31,29,0,0,dns,438818.5938,546835.5,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421927425,1421927425,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,10,13,1,5,3,1,1,,0
175.45.176.1,4765,149.171.126.13,80,tcp,FIN,0.249003,744,1306,62,252,2,2,http,21525.8457,36722.44922,10,8,255,255,3245068703,177825371,74,163,1,255,1455.885435,57.564633,1421927425,1421927425,27.667,32.583285,0.055891,0.010954,0.044937,0,1,1.0,0.0,0,3,2,1,1,1,1,1,Exploits,1
175.45.176.3,22359,149.171.126.11,111,udp,INT,1.7e-05,168,0,254,0,0,0,-,39529412.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421927426,1421927426,0.017,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,52726,149.171.126.13,80,tcp,FIN,0.513537,776,1284,62,252,2,2,http,10889.18652,18008.43945,10,10,255,255,1805425761,2068578368,78,128,1,196,3669.106673,100.935828,1421927425,1421927426,57.059667,51.235,0.116633,0.051721,0.064912,0,1,1.0,0.0,0,3,2,1,1,1,1,1,Exploits,1
59.166.0.3,11600,149.171.126.0,53,udp,CON,0.001023,130,162,31,29,0,0,dns,508308.9063,633431.0625,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421927426,1421927426,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,8,13,2,1,1,1,1,,0
59.166.0.4,20571,149.171.126.7,53,udp,CON,0.0011,132,164,31,29,0,0,dns,480000.0,596363.625,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927426,1421927426,0.011,0.007,0.0,0.0,0.0,0,0,0.0,0.0,0,12,6,1,2,2,1,1,,0
59.166.0.4,12252,149.171.126.1,53,udp,CON,0.001109,130,162,31,29,0,0,dns,468890.9063,584310.1875,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421927426,1421927426,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,12,6,1,2,2,1,1,,0
59.166.0.5,1344,149.171.126.5,53,udp,CON,0.001135,132,164,31,29,0,0,dns,465198.2188,577973.5625,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927426,1421927426,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,9,7,1,2,2,1,1,,0
59.166.0.2,8931,149.171.126.0,53,udp,CON,0.001094,130,162,31,29,0,0,dns,475319.9375,592321.8125,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421927426,1421927426,0.01,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,8,13,2,1,1,1,1,,0
59.166.0.5,39193,149.171.126.6,53,udp,CON,0.001107,146,178,31,29,0,0,dns,527551.9375,643179.75,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927426,1421927426,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,9,4,1,2,2,1,1,,0
59.166.0.0,28852,149.171.126.3,53,udp,CON,0.001207,132,164,31,29,0,0,dns,437448.2188,543496.25,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927427,1421927427,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,9,9,3,2,2,1,2,,0
10.40.182.1,0,224.0.0.5,0,ospf,INT,50.004337,384,0,1,0,0,0,-,51.19556,0.0,6,0,0,0,0,0,64,0,0,0,2.000381,0.0,1421927377,1421927427,10000.867,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,4,4,2,2,4,2,,0
10.40.85.1,0,224.0.0.5,0,ospf,INT,50.004341,384,0,1,0,0,0,-,51.195557,0.0,6,0,0,0,0,0,64,0,0,0,0.0,0.0,1421927377,1421927427,10000.869,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,4,4,2,2,4,2,,0
10.40.182.1,0,224.0.0.5,0,ospf,INT,50.004337,384,0,1,0,0,0,-,51.19556,0.0,6,0,0,0,0,0,64,0,0,0,2.000381,0.0,1421927377,1421927427,10000.867,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,4,4,2,2,4,2,,0
10.40.85.1,0,224.0.0.5,0,ospf,INT,50.004341,384,0,1,0,0,0,-,51.195557,0.0,6,0,0,0,0,0,64,0,0,0,0.0,0.0,1421927377,1421927427,10000.869,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,4,4,2,2,4,2,,0
59.166.0.0,6211,149.171.126.3,53,udp,CON,0.001175,146,178,31,29,0,0,dns,497021.2813,605957.4375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927427,1421927427,0.011,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,9,9,3,2,2,1,2,,0
59.166.0.3,46822,149.171.126.3,53,udp,CON,0.001034,132,164,31,29,0,0,dns,510638.3125,634429.4375,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927427,1421927427,0.012,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,8,9,3,2,2,1,1,,0
59.166.0.6,27338,149.171.126.2,53,udp,CON,0.001083,146,178,31,29,0,0,dns,539242.875,657433.0625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927427,1421927427,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,5,8,1,2,2,1,1,,0
59.166.0.4,48170,149.171.126.0,53,udp,CON,0.00112,146,178,31,29,0,0,dns,521428.5625,635714.25,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927427,1421927427,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,12,13,1,1,1,1,1,,0
59.166.0.2,25822,149.171.126.1,53,udp,CON,0.001148,146,178,31,29,0,0,dns,508710.7813,620209.0625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927427,1421927427,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,8,6,2,1,1,1,1,,0
59.166.0.3,25557,149.171.126.1,53,udp,CON,0.001035,132,164,31,29,0,0,dns,510144.9375,633816.4375,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927427,1421927427,0.012,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,8,6,2,2,2,1,1,,0
59.166.0.6,53847,149.171.126.5,53,udp,CON,0.001117,146,178,31,29,0,0,dns,522829.0,637421.6875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927427,1421927427,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,5,7,1,2,2,1,1,,0
175.45.176.0,9590,149.171.126.10,6661,tcp,FIN,0.214735,980,268,254,252,2,1,-,32859.10547,8345.169922,10,6,255,255,1383024720,3085382195,98,45,0,0,994.144649,55.330926,1421927427,1421927427,20.075556,40.729199,0.056606,0.011071,0.045535,0,1,0.0,0.0,0,3,1,1,1,1,1,1,Exploits,1
175.45.176.0,36918,149.171.126.17,80,tcp,FIN,0.911799,1506,141751,62,252,2,55,http,12713.32813,1232798.0,26,114,255,255,4284724779,2573573010,58,1243,1,68324,1938.616122,956.247795,1421927427,1421927428,36.471959,7.98477,0.018608,0.008915,0.009693,0,1,1.0,0.0,0,1,1,1,1,1,1,1,Exploits,1
59.166.0.4,64521,149.171.126.9,53,udp,CON,0.001084,146,178,31,29,0,0,dns,538745.375,656826.5625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927428,1421927428,0.011,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,12,6,2,1,1,1,1,,0
59.166.0.6,8569,149.171.126.2,53,udp,CON,0.001106,132,164,31,29,0,0,dns,477396.0,593128.375,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927428,1421927428,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,5,8,1,1,1,1,1,,0
59.166.0.1,13156,149.171.126.9,53,udp,CON,0.001104,130,162,31,29,0,0,dns,471014.4688,586956.5,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421927428,1421927428,0.011,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,4,6,2,1,1,1,1,,0
59.166.0.8,55459,149.171.126.4,59029,udp,CON,0.00174,528,304,31,29,0,0,-,1820689.625,1048275.875,4,4,0,0,0,0,132,76,0,0,0.627203,0.293452,1421927428,1421927428,0.449,0.214,0.0,0.0,0.0,0,0,0.0,0.0,0,4,4,2,2,1,1,2,,0
59.166.0.8,62105,149.171.126.4,111,udp,CON,0.004877,568,312,31,29,0,0,-,698790.25,383842.5313,4,4,0,0,0,0,142,78,0,0,1.779801,1.518396,1421927428,1421927428,1.271,1.083667,0.0,0.0,0.0,0,0,0.0,0.0,0,4,4,2,2,1,1,2,,0
59.166.0.5,22160,149.171.126.7,53,udp,CON,0.001149,132,164,31,29,0,0,dns,459530.0313,570931.25,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927428,1421927428,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,9,6,1,1,1,1,1,,0
59.166.0.3,42094,149.171.126.0,53,udp,CON,0.00109,132,164,31,29,0,0,dns,484403.6563,601834.8125,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927428,1421927428,0.005,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,8,13,1,1,1,1,1,,0
59.166.0.7,45400,149.171.126.5,53,udp,CON,0.001124,146,178,31,29,0,0,dns,519572.9688,633452.0,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927429,1421927429,0.018,0.012,0.0,0.0,0.0,0,0,0.0,0.0,0,10,7,1,1,1,1,1,,0
59.166.0.0,53052,149.171.126.9,53,udp,CON,0.001127,132,164,31,29,0,0,dns,468500.4688,582076.3125,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927429,1421927429,0.011,0.006,0.0,0.0,0.0,0,0,0.0,0.0,0,9,6,1,2,2,1,1,,0
59.166.0.0,32302,149.171.126.7,53,udp,CON,0.001155,132,164,31,29,0,0,dns,457142.875,567965.375,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927429,1421927429,0.011,0.01,0.0,0.0,0.0,0,0,0.0,0.0,0,9,6,1,2,2,1,1,,0
59.166.0.6,5702,149.171.126.4,53,udp,CON,0.001097,132,164,31,29,0,0,dns,481312.6875,597994.5625,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927429,1421927429,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,5,6,1,1,1,1,1,,0
59.166.0.4,28228,149.171.126.1,53,udp,CON,0.001164,132,164,31,29,0,0,dns,453608.25,563573.875,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927429,1421927429,0.011,0.012,0.0,0.0,0.0,0,0,0.0,0.0,0,12,6,1,1,1,1,1,,0
175.45.176.0,27804,149.171.126.16,111,tcp,FIN,0.695382,564,354,254,252,2,1,-,5844.27002,3566.38501,10,8,255,255,1064076525,1964745949,56,44,0,0,5579.765824,140.926172,1421927428,1421927429,76.503111,91.689,0.075913,0.053548,0.022365,0,1,0.0,0.0,0,3,2,1,1,1,1,1,Reconnaissance,1
175.45.176.2,63163,149.171.126.11,8080,tcp,FIN,0.290395,1314,1172,254,252,3,2,http,33196.16406,28264.95117,12,8,255,255,2838465129,3955930954,110,147,2,0,1351.861513,58.209082,1421927429,1421927429,25.254454,39.459,0.059184,0.014164,0.04502,0,1,1.0,0.0,0,2,1,1,1,1,1,1,Exploits,1
175.45.176.3,23776,149.171.126.12,80,tcp,FIN,0.195749,946,268,254,252,2,1,http,34820.10156,9154.581055,10,6,255,255,133666212,1554171262,95,45,1,0,1095.915568,64.667461,1421927430,1421927430,20.346,37.067398,0.057799,0.010401,0.047398,0,1,1.0,0.0,0,1,1,1,1,1,1,1,Exploits,1
59.166.0.0,23585,149.171.126.0,53,udp,CON,0.001107,146,178,31,29,0,0,dns,527551.9375,643179.75,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927430,1421927430,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,9,13,3,2,2,1,1,,0
59.166.0.1,54819,149.171.126.4,111,udp,CON,0.004571,568,304,31,29,0,0,-,745569.875,399037.4063,4,4,0,0,0,0,142,76,0,0,1.7013,1.435427,1421927430,1421927430,1.212,1.023,0.0,0.0,0.0,0,0,0.0,0.0,0,2,4,3,3,1,1,2,,0
59.166.0.0,34652,149.171.126.3,53,udp,CON,0.001152,130,162,31,29,0,0,dns,451388.875,562500.0,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421927430,1421927430,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,9,9,2,2,2,1,1,,0
59.166.0.7,18688,149.171.126.5,53,udp,CON,0.001106,146,178,31,29,0,0,dns,528028.9375,643761.25,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927430,1421927430,0.011,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,10,7,2,1,1,1,1,,0
59.166.0.8,24521,149.171.126.0,111,udp,CON,0.004458,568,304,31,29,0,0,-,764468.375,409152.0938,4,4,0,0,0,0,142,76,0,0,1.67608,1.386166,1421927430,1421927430,1.194667,0.986667,0.0,0.0,0.0,0,0,0.0,0.0,0,4,2,3,3,1,1,2,,0
59.166.0.1,56339,149.171.126.4,26995,udp,CON,0.001764,520,304,31,29,0,0,-,1768707.5,1034013.563,4,4,0,0,0,0,130,76,0,0,0.630032,0.310193,1421927430,1421927430,0.451,0.224333,0.0,0.0,0.0,0,0,0.0,0.0,0,2,4,3,3,1,1,2,,0
59.166.0.8,55894,149.171.126.0,31810,udp,CON,0.001695,520,304,31,29,0,0,-,1840708.0,1076106.25,4,4,0,0,0,0,130,76,0,0,0.611176,0.279313,1421927430,1421927430,0.437667,0.203,0.0,0.0,0.0,0,0,0.0,0.0,0,4,2,3,3,1,1,2,,0
59.166.0.1,41574,149.171.126.3,53,udp,CON,0.00114,132,164,31,29,0,0,dns,463157.9063,575438.625,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927430,1421927430,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,4,9,2,3,1,1,1,,0
59.166.0.5,13226,149.171.126.5,53,udp,CON,0.001304,132,164,31,29,0,0,dns,404907.9688,503067.4688,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927430,1421927430,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,9,7,2,1,1,1,1,,0
59.166.0.8,17542,149.171.126.4,53,udp,CON,0.001127,132,164,31,29,0,0,dns,468500.4688,582076.3125,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927430,1421927430,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,1,6,3,3,1,1,1,,0
59.166.0.4,11620,149.171.126.8,53,udp,CON,0.001138,146,178,31,29,0,0,dns,513181.0,625659.0,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927431,1421927431,0.011,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,12,3,2,1,1,1,1,,0
59.166.0.5,49954,149.171.126.8,53,udp,CON,0.001063,132,164,31,29,0,0,dns,496707.4688,617121.375,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927431,1421927431,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,9,3,2,2,2,1,1,,0
59.166.0.5,44442,149.171.126.0,53,udp,CON,0.001062,132,164,31,29,0,0,dns,497175.125,617702.4375,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927431,1421927431,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,9,13,2,2,2,1,1,,0
59.166.0.9,57192,149.171.126.3,111,udp,CON,0.004717,568,312,31,29,0,0,-,722493.125,396862.4375,4,4,0,0,0,0,142,78,0,0,1.709078,1.48351,1421927431,1421927431,1.218,1.057,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2,3,1,1,2,,0
59.166.0.1,46386,149.171.126.1,53,udp,CON,0.001121,132,164,31,29,0,0,dns,471008.0,585191.75,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927431,1421927431,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,4,6,1,1,1,1,1,,0
59.166.0.9,30978,149.171.126.0,53,udp,CON,0.001098,132,164,31,29,0,0,dns,480874.3125,597449.9375,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927431,1421927431,0.021,0.013,0.0,0.0,0.0,0,0,0.0,0.0,0,2,13,2,3,1,1,1,,0
59.166.0.9,50620,149.171.126.3,29594,udp,CON,0.001687,528,304,31,29,0,0,-,1877889.75,1081209.25,4,4,0,0,0,0,132,76,0,0,0.60929,0.279081,1421927431,1421927431,0.436333,0.202333,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2,3,1,1,2,,0
59.166.0.2,57325,149.171.126.2,53,udp,CON,0.001186,130,162,31,29,0,0,dns,438448.5938,546374.375,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421927431,1421927431,0.011,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,8,8,1,1,1,1,1,,0
175.45.176.2,45388,149.171.126.18,80,tcp,FIN,0.185286,1144,268,254,252,2,1,http,44471.78906,9671.535156,10,6,255,255,200840729,2599924866,114,45,1,0,1009.797213,58.227898,1421927431,1421927431,18.906778,34.48,0.060103,0.012869,0.047234,0,1,1.0,0.0,0,2,1,1,1,1,1,1,Exploits,1
59.166.0.7,16524,149.171.126.3,53,udp,CON,0.00109,132,164,31,29,0,0,dns,484403.6563,601834.8125,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927432,1421927432,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,10,9,1,1,1,1,1,,0
59.166.0.3,20954,149.171.126.9,15964,udp,CON,0.001838,528,304,31,29,0,0,-,1723612.625,992383.0,4,4,0,0,0,0,132,76,0,0,0.654309,0.316787,1421927432,1421927432,0.467667,0.231,0.0,0.0,0.0,0,0,0.0,0.0,0,2,4,3,2,1,1,2,,0
59.166.0.5,26325,149.171.126.9,53,udp,CON,0.001077,146,178,31,29,0,0,dns,542246.9375,661095.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927432,1421927432,0.011,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,9,6,3,1,1,1,1,,0
59.166.0.0,51670,149.171.126.7,53,udp,CON,0.001059,132,164,31,29,0,0,dns,498583.5625,619452.3125,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927432,1421927432,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,9,6,1,1,1,1,1,,0
59.166.0.1,59760,149.171.126.0,53,udp,CON,0.001108,132,164,31,29,0,0,dns,476534.2813,592057.75,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927432,1421927432,0.012,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,4,13,2,1,1,1,1,,0
59.166.0.4,57620,149.171.126.2,53,udp,CON,0.001094,146,178,31,29,0,0,dns,533820.875,650822.6875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927432,1421927432,0.019,0.013,0.0,0.0,0.0,0,0,0.0,0.0,0,12,8,1,1,1,1,1,,0
59.166.0.6,12731,149.171.126.0,53,udp,CON,0.001087,132,164,31,29,0,0,dns,485740.5625,603495.875,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927432,1421927432,0.008,0.004,0.0,0.0,0.0,0,0,0.0,0.0,0,5,13,2,1,1,1,1,,0
59.166.0.3,63421,149.171.126.9,111,udp,CON,0.004906,568,312,31,29,0,0,-,694659.5625,381573.5625,4,4,0,0,0,0,142,78,0,0,1.801475,1.557756,1421927432,1421927432,1.281333,1.11,0.0,0.0,0.0,0,0,0.0,0.0,0,2,4,3,2,1,1,2,,0
59.166.0.4,50226,149.171.126.6,53,udp,CON,0.001098,132,164,31,29,0,0,dns,480874.3125,597449.9375,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927433,1421927433,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,12,4,2,2,2,1,1,,0
59.166.0.5,3929,149.171.126.0,53,udp,CON,0.001054,132,164,31,29,0,0,dns,500948.7813,622390.875,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927433,1421927433,0.012,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,9,13,1,1,1,1,1,,0
59.166.0.0,53212,149.171.126.1,53,udp,CON,0.001044,132,164,31,29,0,0,dns,505747.125,628352.5,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927433,1421927433,0.012,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,9,6,1,1,1,1,1,,0
59.166.0.9,13190,149.171.126.6,53,udp,CON,0.001099,132,164,31,29,0,0,dns,480436.7813,596906.3125,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927433,1421927433,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,2,4,2,1,1,1,1,,0
59.166.0.2,45773,149.171.126.4,53,udp,CON,0.001095,130,162,31,29,0,0,dns,474885.875,591780.875,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421927433,1421927433,0.01,0.011,0.0,0.0,0.0,0,0,0.0,0.0,0,8,6,1,1,1,1,1,,0
59.166.0.4,54178,149.171.126.2,53,udp,CON,0.001085,130,162,31,29,0,0,dns,479262.6875,597235.0,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421927433,1421927433,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,12,8,1,2,2,1,1,,0
