Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,6,02/03/2018 08:51:25,309739,8,9,1023,6086,697,0,127.875,242.2716524,1460,0,676.2222222,623.4825133,22951.58182,54.88491924,19358.6875,33256.99291,130108,1,282131,40304.42857,46645.97023,130108,3144,286355,35794.375,72744.66428,211457,1,0,0,0,0,172,192,25.82819729,29.05672195,0,1460,394.9444444,540.1174679,291726.8791,0,0,1,1,0,0,0,1,1,418.1764706,127.875,676.2222222,0,0,0,0,0,0,8,1023,9,6086,8192,248,3,20,0,0,0,0,0,0,0,0,Benign
443,6,02/03/2018 08:51:25,160,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0,0,193750,18750,80,89.09545443,143,17,160,80,89.09545443,143,17,0,0,0,0,0,0,0,0,0,60,0,18750,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0,0,0,0,0,0,0,3,31,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,02/03/2018 08:51:25,709517,7,8,1693,4712,565,0,241.8571429,256.5121365,1336,0,589,631.7406792,9027.267846,21.1411425,50679.78571,109580.0197,363696,0,320505,53417.5,91691.10136,238733,214,684262,97751.71429,151000.3822,363696,0,0,0,0,0,152,172,9.865866498,11.275276,0,1336,400.3125,503.9375251,253953.0292,0,0,1,1,0,0,0,1,1,427,241.8571429,589,0,0,0,0,0,0,7,1693,8,4712,8192,5840,4,20,0,0,0,0,0,0,0,0,Benign
443,6,02/03/2018 08:51:26,275,3,0,53,0,53,0,17.66666667,30.59956427,0,0,0,0,192727.2727,10909.09091,137.5,168.9985207,257,18,275,137.5,168.9985207,257,18,0,0,0,0,0,0,0,0,0,60,0,10909.09091,0,0,53,13.25,26.5,702.25,0,0,0,0,1,0,0,0,0,17.66666667,17.66666667,0,0,0,0,0,0,0,3,53,0,0,253,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,02/03/2018 08:51:22,5158022,6,8,321,3727,195,0,53.5,85.70589245,1460,0,465.875,638.6285389,784.7969629,2.714218745,396770.9231,1360016.007,4922385,0,235636,47127.2,38630.6801,94304,170,5097548,728221.1429,1864460.169,4955796,0,0,0,0,0,132,172,1.163236605,1.55098214,0,1460,269.8666667,503.7517624,253765.8381,0,0,1,1,0,0,0,1,1,289.1428571,53.5,465.875,0,0,0,0,0,0,6,321,8,3727,8192,123,2,20,0,0,0,0,0,0,0,0,Benign
443,6,02/03/2018 08:51:27,265314,2,0,0,0,0,0,0,0,0,0,0,0,0,7.538237711,265314,0,265314,265314,265314,265314,0,265314,265314,0,0,0,0,0,0,0,0,0,40,0,7.538237711,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0,0,0,0,0,0,0,0,Benign
443,6,02/03/2018 08:51:24,5075758,7,8,1037,3761,720,0,148.1428571,263.6705195,1460,0,470.125,644.715538,945.2775329,2.955223634,362554.1429,1334517.408,4999135,0,76623,12770.5,10132.99949,29467,184,5063478,723354,1885485.395,4999149,0,0,0,0,0,152,172,1.379104362,1.576119271,0,1460,299.875,503.9645325,253980.25,0,0,1,1,0,0,0,1,1,319.8666667,148.1428571,470.125,0,0,0,0,0,0,7,1037,8,3761,8192,62,3,20,0,0,0,0,0,0,0,0,Benign
443,6,02/03/2018 08:51:30,138,2,0,0,0,0,0,0,0,0,0,0,0,0,14492.75362,138,0,138,138,138,138,0,138,138,0,0,0,0,0,0,0,0,0,40,0,14492.75362,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0,0,0,0,0,0,0,0,Benign
443,6,02/03/2018 08:51:22,10320700,9,14,826,10231,504,0,91.77777778,170.3340672,1460,0,730.7857143,683.9854,1071.34206,2.22853101,469122.7273,2129280.839,1.00E+07,0,1.03E+07,1289242.5,3520531.839,1.00E+07,195,1.03E+07,789252.6923,2770268.29,1.00E+07,0,0,0,0,0,192,292,0.872033874,1.356497137,0,1460,460.7083333,617.5830505,381408.8243,0,0,1,1,0,0,0,1,1,480.7391304,91.77777778,730.7857143,0,0,0,0,0,0,9,826,14,10231,8192,131,4,20,312074,0,312074,312074,1.00E+07,0,1.00E+07,1.00E+07,Benign
443,6,02/03/2018 08:51:32,126,2,0,0,0,0,0,0,0,0,0,0,0,0,15873.01587,126,0,126,126,126,126,0,126,126,0,0,0,0,0,0,0,0,0,40,0,15873.01587,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Benign
443,6,02/03/2018 08:51:35,315851,9,6,520,2878,202,0,57.77777778,85.15100965,1430,0,479.6666667,624.3174406,10758.23727,47.49074722,22560.78571,38950.68201,94221,1,315851,39481.375,50075.70473,110984,20,221292,44258.4,53671.03383,110030,1,0,0,0,0,192,132,28.49444833,18.99629889,0,1430,212.375,423.929377,179716.1167,0,0,1,1,0,0,0,1,0,226.5333333,57.77777778,479.6666667,0,0,0,0,0,0,9,520,6,2878,8192,172,4,20,0,0,0,0,0,0,0,0,Benign
49764,6,02/03/2018 08:51:35,92870,2,1,38,0,38,0,19,26.87005769,0,0,0,0,409.1741144,32.30321955,46435,65646.37935,92854,16,92870,92870,0,92870,92870,0,0,0,0,0,1,0,0,0,40,20,21.5354797,10.76773985,0,38,19,21.93931023,481.3333333,0,1,0,0,1,0,0,0,0,25.33333333,19,0,0,0,0,0,0,0,2,38,1,0,176,0,0,20,0,0,0,0,0,0,0,0,Benign
0,0,02/03/2018 08:49:31,97997142,61,0,0,0,0,0,0,0,0,0,0,0,0,0.622467133,1633285.7,1684396.889,9206775,396125,9.80E+07,1633285.7,1684396.889,9206775,396125,0,0,0,0,0,0,0,0,0,0,0,0.622467133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,-1,-1,0,0,7.65E+07,0,7.65E+07,7.65E+07,8460883,1054850.582,9206775,7714991,Benign
80,6,02/03/2018 08:51:22,46036339,8,9,452,2090,448,0,56.5,158.1906625,1460,0,232.2222222,505.3656542,55.21724914,0.369273499,2877271.188,4495053.345,1.00E+07,2,4.01E+07,5733902.714,5351344.023,1.00E+07,140,4.60E+07,5752417.875,4959560.565,1.00E+07,2,0,0,0,0,172,240,0.173775764,0.195497735,0,1460,141.2222222,373.3962657,139424.7712,0,0,1,1,0,0,0,1,1,149.5294118,56.5,232.2222222,0,0,0,0,0,0,8,452,9,2090,8192,30,5,20,22568,11130.77323,39264,16936,1.00E+07,4375.414599,1.00E+07,1.00E+07,Benign
80,6,02/03/2018 08:52:08,105,2,0,0,0,0,0,0,0,0,0,0,0,0,19047.61905,105,0,105,105,105,105,0,105,105,0,0,0,0,0,0,0,0,0,40,0,19047.61905,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Benign
80,6,02/03/2018 08:51:22,46039328,8,9,452,2090,448,0,56.5,158.1906625,1460,0,232.2222222,505.3656542,55.21366428,0.369249525,2877458,4494932.512,1.00E+07,1,4.01E+07,5733610.857,5350694.981,1.00E+07,116,4.60E+07,5752816.375,4958930.916,1.00E+07,1,0,0,0,0,172,240,0.173764482,0.195485043,0,1460,141.2222222,373.3962657,139424.7712,0,0,1,1,0,0,0,1,1,149.5294118,56.5,232.2222222,0,0,0,0,0,0,8,452,9,2090,8192,30,5,20,22803.25,11783.46246,40478,16836,1.00E+07,6046.978991,1.00E+07,1.00E+07,Benign
80,6,02/03/2018 08:52:08,44,2,0,0,0,0,0,0,0,0,0,0,0,0,45454.54545,44,0,44,44,44,44,0,44,44,0,0,0,0,0,0,0,0,0,40,0,45454.54545,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Benign
445,6,02/03/2018 08:52:10,271077,3,1,0,0,0,0,0,0,0,0,0,0,0,14.75595495,90359,156140.1316,270654,52,271077,135538.5,191155.7117,270706,371,0,0,0,0,0,0,0,0,0,72,32,11.06696621,3.688988738,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Benign
445,6,02/03/2018 08:52:37,149367,3,1,0,0,0,0,0,0,0,0,0,0,0,26.7796769,49789,86181.65797,149303,0,149367,74683.5,105618.4186,149367,0,0,0,0,0,0,0,0,0,0,72,32,20.08475768,6.694919226,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Benign
123,17,02/03/2018 08:50:30,64032556,2,2,96,96,48,48,48,0,48,48,48,0,2.998474713,0.062468223,2.13E+07,3.69E+07,6.40E+07,18600,6.40E+07,6.40E+07,0,6.40E+07,6.40E+07,6.40E+07,6.40E+07,0,6.40E+07,6.40E+07,0,0,0,0,16,16,0.031234112,0.031234112,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,0,0,0,0,0,0,2,96,2,96,-1,-1,1,8,18600,0,18600,18600,6.40E+07,0,6.40E+07,6.40E+07,Benign
445,6,02/03/2018 08:53:12,133419,3,1,0,0,0,0,0,0,0,0,0,0,0,29.98073738,44473,76955.02025,133333,22,133419,66709.5,94310.36694,133397,22,0,0,0,0,0,0,0,0,0,72,32,22.48555303,7.495184344,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Benign
443,6,02/03/2018 08:52:13,60103748,8,6,1088,3852,785,0,136,272.8175738,1460,0,642,683.6867704,82.19121377,0.232930565,4623365.231,1.66E+07,6.00E+07,1,6.01E+07,8586249.714,2.26E+07,6.00E+07,1618,79883,15976.6,14692.68826,29037,1,0,0,0,0,172,132,0.13310318,0.099827385,0,1460,329.3333333,524.5535063,275156.381,0,0,1,1,0,0,0,1,0,352.8571429,136,642,0,0,0,0,0,0,8,1088,6,3852,8192,1023,3,20,0,0,0,0,0,0,0,0,Benign
80,6,02/03/2018 08:51:23,115627713,18,15,883,1576,436,0,49.05555556,140.7724372,788,0,105.0666667,277.2702309,21.26652803,0.285398709,3613366.031,4777288.483,1.00E+07,16,1.16E+08,6801630.176,4618291.792,1.00E+07,172,1.11E+08,7898623,4208147.5,1.00E+07,385,0,0,0,0,372,444,0.155672023,0.129726686,0,788,72.32352941,209.2010372,43765.07398,0,0,1,1,0,0,0,1,0,74.51515152,49.05555556,105.0666667,0,0,0,0,0,0,18,883,15,1576,8192,290,13,20,53556,139595.4301,474452,11381,9999229.909,15383.72391,1.00E+07,9952847,Benign
443,6,02/03/2018 08:51:22,116106019,21,18,879,4491,514,0,41.85714286,118.9665019,1460,0,249.5,498.6738,46.25083218,0.335899899,3055421.553,4576325.474,1.00E+07,0,1.16E+08,5805300.95,4909706.476,1.00E+07,14,1.11E+08,6508980.294,4894609.729,1.00E+07,0,0,0,0,0,432,504,0.180869176,0.155030722,0,1460,134.25,356.1517791,126844.0897,0,0,1,1,0,0,0,1,0,137.6923077,41.85714286,249.5,0,0,0,0,0,0,21,879,18,4491,8192,290,15,20,55926.08333,154458.9673,546399,11235,9619574.333,1315635.2,1.00E+07,5442132,Benign
49730,6,02/03/2018 08:53:18,2,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0,0,1.55E+07,1500000,1,1.414213562,2,0,2,1,1.414213562,2,0,0,0,0,0,0,0,0,0,0,60,0,1500000,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0,0,0,0,0,0,0,3,31,0,0,290,-1,1,20,0,0,0,0,0,0,0,0,Benign
80,6,02/03/2018 08:51:23,115897444,18,15,879,1412,434,0,48.83333333,140.1256789,706,0,94.13333333,248.4172373,19.76747649,0.284734493,3621795.125,4769207.168,1.00E+07,15,1.16E+08,6817496.706,4590074.271,1.00E+07,145,1.11E+08,7921235.571,4163631.348,1.00E+07,11354,0,0,0,0,372,444,0.155309724,0.12942477,0,706,67.38235294,192.2137407,36946.1221,0,0,1,1,0,0,0,1,0,69.42424242,48.83333333,94.13333333,0,0,0,0,0,0,18,879,15,1412,8192,176,13,20,83570,239866.2663,806794,11207,9998008.545,20157.32654,1.00E+07,9937232,Benign
80,6,02/03/2018 08:51:23,116310665,18,15,875,1412,432,0,48.61111111,139.4789206,706,0,94.13333333,248.4172373,19.66285723,0.283722907,3634708.281,4764248.467,1.00E+07,17,1.16E+08,6841803.824,4562522.879,1.00E+07,3329,1.11E+08,7945181.429,4120451.56,1.00E+07,12704,0,0,0,0,372,444,0.154757949,0.128964958,0,706,67.26470588,191.9830025,36857.47326,0,0,1,1,0,0,0,1,0,69.3030303,48.61111111,94.13333333,0,0,0,0,0,0,18,875,15,1412,8192,176,13,20,112934.1818,336075.8526,1126241,11549,9999103.455,15343.22889,1.00E+07,9952842,Benign
80,6,02/03/2018 08:51:23,117310257,20,16,1307,2118,432,0,65.35,158.0257391,706,0,132.375,284.5976985,29.196083,0.306878537,3351721.629,4659741.111,1.00E+07,11,1.17E+08,6174224.053,4770202.842,1.00E+07,3299,1.12E+08,7449871.533,4409196.316,1.00E+07,12552,0,0,0,0,412,464,0.170488076,0.136390461,0,706,92.56756757,219.7313436,48281.86336,0,0,1,1,0,0,0,1,0,95.13888889,65.35,132.375,0,0,0,0,0,0,20,1307,16,2118,8192,180,14,20,161130.7273,496156.8846,1657100,11451,9997750.545,20067.93084,1.00E+07,9937244,Benign
80,6,02/03/2018 08:51:23,117310468,18,15,875,1412,432,0,48.61111111,139.4789206,706,0,94.13333333,248.4172373,19.49527641,0.281304819,3665952.125,4766126.546,1.00E+07,8,1.17E+08,6900615.765,4521981.057,1.00E+07,3379,1.12E+08,7969717.071,4078501.494,1.00E+07,12660,0,0,0,0,372,444,0.153438992,0.127865827,0,706,67.26470588,191.9830025,36857.47326,0,0,1,1,0,0,0,1,0,69.3030303,48.61111111,94.13333333,0,0,0,0,0,0,18,875,15,1412,8192,176,13,20,144069.2727,439688.1774,1469779,11456,9999201.455,15371.10925,1.00E+07,9952856,Benign
80,6,02/03/2018 08:51:25,115851802,16,14,449,788,438,0,28.0625,109.3175611,788,0,56.28571429,210.6018586,10.67743426,0.258951518,3994889.724,4888358.698,1.00E+07,13,1.16E+08,7723453.467,4136324.28,1.00E+07,183,1.10E+08,8475371.615,3758797.665,1.00E+07,613,0,0,0,0,332,424,0.138107476,0.120844042,0,788,39.90322581,159.524158,25447.95699,0,0,1,1,0,0,0,1,0,41.23333333,28.0625,56.28571429,0,0,0,0,0,0,16,449,14,788,8192,288,12,20,17005.45455,18761.04032,73572,11299,9999337.636,15414.94103,1.00E+07,9952860,Benign
49759,6,02/03/2018 08:53:20,36725,2,0,0,0,0,0,0,0,0,0,0,0,0,54.45881552,36725,0,36725,36725,36725,36725,0,36725,36725,0,0,0,0,0,0,0,0,0,40,0,54.45881552,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,288,-1,0,20,0,0,0,0,0,0,0,0,Benign
443,6,02/03/2018 08:51:24,108980748,27,34,1513,4713,205,0,56.03703704,71.17826023,1430,0,138.6176471,308.7327976,57.12935646,0.55973189,1816345.8,8472384.355,5.79E+07,1,1.09E+08,4191567.231,1.27E+07,5.80E+07,105,1.09E+08,3297759.636,1.13E+07,5.80E+07,1,0,0,0,0,552,692,0.247750181,0.311981709,0,1430,100.4193548,235.7419086,55574.24749,0,0,1,1,0,0,0,1,1,102.0655738,56.03703704,138.6176471,0,0,0,0,0,0,27,1513,34,4713,8192,246,14,20,324781,164909.4277,571263,232501,2.69E+07,2.27E+07,5.79E+07,9730061,Benign
0,0,02/03/2018 08:51:41,108407124,62,0,0,0,0,0,0,0,0,0,0,0,0,0.571918133,1777165.967,3046828.969,2.37E+07,34295,1.08E+08,1777165.967,3046828.969,2.37E+07,34295,0,0,0,0,0,0,0,0,0,0,0,0.571918133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,-1,-1,0,0,7.99E+07,0,7.99E+07,7.99E+07,2.37E+07,0,2.37E+07,2.37E+07,Benign
445,6,02/03/2018 08:54:06,139264,3,1,0,0,0,0,0,0,0,0,0,0,0,28.72242647,46421.33333,80309.71125,139155,50,139264,69632,98403.8081,139214,50,0,0,0,0,0,0,0,0,0,72,32,21.54181985,7.180606618,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Benign
138,17,02/03/2018 08:48:13,119448840,2,0,402,0,201,201,201,0,0,0,0,0,3.365457547,0.01674357,1.19E+08,0,1.19E+08,1.19E+08,1.19E+08,1.19E+08,0,1.19E+08,1.19E+08,0,0,0,0,0,0,0,0,0,16,0,0.01674357,0,201,201,201,0,0,0,0,0,0,0,0,0,0,0,301.5,201,0,0,0,0,0,0,0,2,402,0,0,-1,-1,1,8,0,0,0,0,1.19E+08,0,1.19E+08,1.19E+08,Benign
443,6,02/03/2018 08:51:22,117068282,12,12,593,4958,193,0,49.41666667,69.80421755,1460,0,413.1666667,635.7314804,47.41677169,0.205008561,5089925.304,1.68E+07,5.87E+07,0,1.17E+08,1.06E+07,2.36E+07,5.88E+07,169,1.17E+08,1.06E+07,2.36E+07,5.87E+07,0,0,0,0,0,252,252,0.10250428,0.10250428,0,1460,222.04,471.8994844,222689.1233,0,0,1,1,0,0,0,1,1,231.2916667,49.41666667,413.1666667,0,0,0,0,0,0,12,593,12,4958,8192,31,6,20,132374,76989.78634,186814,77934,5.84E+07,471020.0904,5.87E+07,5.80E+07,Benign
443,6,02/03/2018 08:51:22,117052185,12,14,625,6326,192,0,52.08333333,72.10656045,1460,0,451.8571429,664.8188715,59.38376973,0.22212315,4682087.4,1.62E+07,5.87E+07,0,1.17E+08,1.06E+07,2.36E+07,5.88E+07,1187,1.17E+08,8999235.692,2.19E+07,5.87E+07,0,0,0,0,0,252,292,0.102518377,0.119604773,0,1460,257.4444444,515.3225527,265557.3333,0,0,1,1,0,0,0,1,1,267.3461538,52.08333333,451.8571429,0,0,0,0,0,0,12,625,14,6326,8192,31,6,20,122086.5,84659.77359,181950,62223,5.84E+07,463082.1097,5.87E+07,5.80E+07,Benign
443,6,02/03/2018 08:54:12,186,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,413978.4946,16129.03226,93,110.3086579,171,15,186,93,110.3086579,171,15,0,0,0,0,0,1,0,0,0,60,0,16129.03226,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,02/03/2018 08:54:12,464,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,165948.2759,6465.517241,232,306.884343,449,15,464,232,306.884343,449,15,0,0,0,0,0,1,0,0,0,60,0,6465.517241,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,Benign
49727,6,02/03/2018 08:54:12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,31,-1,0,20,0,0,0,0,0,0,0,0,Benign
49726,6,02/03/2018 08:54:12,12,2,0,0,0,0,0,0,0,0,0,0,0,0,166666.6667,12,0,12,12,12,12,0,12,12,0,0,0,0,0,0,0,0,0,40,0,166666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,31,-1,0,20,0,0,0,0,0,0,0,0,Benign
443,6,02/03/2018 08:51:23,116677268,20,26,1031,17145,405,0,51.55,102.8557882,1410,0,659.4230769,636.1401212,155.7801302,0.394249889,2592828.178,1.21E+07,5.82E+07,0,1.17E+08,6140908.842,1.83E+07,5.82E+07,26,1.17E+08,4666117.44,1.61E+07,5.82E+07,0,0,0,0,0,448,532,0.171412995,0.222836894,0,1410,386.7234043,564.2951626,318429.0305,0,0,1,1,0,0,0,1,1,395.1304348,51.55,659.4230769,0,0,0,0,0,0,20,1031,26,17145,8192,123,7,20,182158,118001.9796,265598,98718,5.81E+07,138713.8444,5.82E+07,5.80E+07,Benign
443,6,02/03/2018 08:51:23,116818504,13,12,639,3903,206,0,49.15384615,72.9769897,1460,0,325.25,551.6443395,38.88082662,0.214007192,4867437.667,1.64E+07,5.85E+07,1,1.17E+08,9734875.333,2.27E+07,5.85E+07,181,1.17E+08,1.06E+07,2.36E+07,5.85E+07,1,0,0,0,0,272,252,0.11128374,0.102723452,0,1460,174.6923077,395.9162305,156749.6615,0,0,1,1,0,0,0,1,0,181.68,49.15384615,325.25,0,0,0,0,0,0,13,639,12,3903,8192,123,6,20,98305,28895.21151,118737,77873,5.83E+07,342536.6669,5.85E+07,5.80E+07,Benign
443,6,02/03/2018 08:51:23,117608743,15,17,1234,3843,587,0,82.26666667,153.8141117,1430,0,226.0588235,463.054461,43.16855933,0.272088615,3793830.419,1.46E+07,5.87E+07,1,1.18E+08,8400624.5,2.12E+07,5.88E+07,64,1.17E+08,7340804.5,1.99E+07,5.88E+07,1,0,0,0,0,312,352,0.127541538,0.144547077,0,1430,153.8484848,351.3859275,123472.0701,0,0,1,1,0,0,0,1,1,158.65625,82.26666667,226.0588235,0,0,0,0,0,0,15,1234,17,3843,8192,181,8,20,405245.5,352496.266,654498,155993,5.83E+07,522481.2006,5.87E+07,5.80E+07,Benign
443,6,02/03/2018 08:54:13,186,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,413978.4946,16129.03226,93,103.2375901,166,20,186,93,103.2375901,166,20,0,0,0,0,0,1,0,0,0,60,0,16129.03226,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,02/03/2018 08:54:13,676,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,113905.3254,4437.869822,338,455.3767671,660,16,676,338,455.3767671,660,16,0,0,0,0,0,1,0,0,0,60,0,4437.869822,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,257,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,02/03/2018 08:54:13,713,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,107994.3899,4207.573633,356.5,485.7823587,700,13,713,356.5,485.7823587,700,13,0,0,0,0,0,1,0,0,0,60,0,4207.573633,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,252,-1,1,20,0,0,0,0,0,0,0,0,Benign
49732,6,02/03/2018 08:54:13,109,2,0,0,0,0,0,0,0,0,0,0,0,0,18348.62385,109,0,109,109,109,109,0,109,109,0,0,0,0,0,0,0,0,0,40,0,18348.62385,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,123,-1,0,20,0,0,0,0,0,0,0,0,Benign
49735,6,02/03/2018 08:54:13,45,3,1,77,0,46,0,25.66666667,23.45918441,0,0,0,0,1711111.111,88888.88889,15,3.605551275,19,12,45,22.5,4.949747468,26,19,0,0,0,0,0,1,0,0,0,60,20,66666.66667,22222.22222,0,46,24.6,23.27659769,541.8,0,1,0,0,1,0,0,0,0,30.75,25.66666667,0,0,0,0,0,0,0,3,77,1,0,123,0,1,20,0,0,0,0,0,0,0,0,Benign
443,6,02/03/2018 08:51:23,117247752,18,19,1193,4986,385,0,66.27777778,106.4567327,1460,0,262.4210526,455.931198,52.70037075,0.315571082,3256882,1.35E+07,5.83E+07,0,1.17E+08,6896926.588,1.93E+07,5.83E+07,60,1.17E+08,6509444.222,1.88E+07,5.84E+07,0,0,0,0,0,372,392,0.153521067,0.162050015,0,1460,162.6052632,341.5838736,116679.5427,0,0,1,1,0,0,0,1,1,167,66.27777778,262.4210526,0,0,0,0,0,0,18,1193,19,4986,8192,143,8,20,406735,464925.5371,735487,77983,5.82E+07,209960.5094,5.83E+07,5.80E+07,Benign
443,6,02/03/2018 08:51:24,117320462,13,11,602,3192,202,0,46.30769231,69.86938363,1430,0,290.1818182,533.4391846,32.3387748,0.204567895,5100889.652,1.68E+07,5.89E+07,1,1.17E+08,9776705.167,2.28E+07,5.89E+07,165,1.17E+08,1.17E+07,2.47E+07,5.90E+07,1,0,0,0,0,272,232,0.11080761,0.093760285,0,1430,151.76,369.8262295,136771.44,0,0,1,1,0,0,0,1,0,158.0833333,46.30769231,290.1818182,0,0,0,0,0,0,13,602,11,3192,8192,176,6,20,138417.5,85444.66212,198836,77999,5.85E+07,640811.9849,5.89E+07,5.80E+07,Benign
443,6,02/03/2018 08:51:24,117347478,16,17,1694,4016,1057,0,105.875,261.0424933,1430,0,236.2352941,461.6027147,48.65890684,0.281216099,3667108.687,1.43E+07,5.87E+07,1,1.17E+08,7823165.2,2.05E+07,5.88E+07,30,1.17E+08,7327430.313,2.00E+07,5.88E+07,1,0,0,0,0,332,352,0.1363472,0.1448689,0,1430,167.9411765,373.3756692,139409.3904,0,0,1,1,0,0,0,1,1,173.030303,105.875,236.2352941,0,0,0,0,0,0,16,1694,17,4016,8192,187,8,20,261644.5,215632.92,414120,109169,5.84E+07,507686.4054,5.87E+07,5.80E+07,Benign
